,id,gen.father,gen.mother,social.father,social.mother,father,mother,js,f.corr,sex,birth.year
1561,1561,0,0,1477,1162,1477,1162,0,0.25,NA,1985
1562,1562,0,0,1466,1172,1466,1172,0,0,NA,1985
1563,1563,0,0,1407,1318,1407,1318,0,0.03125,NA,1985
1564,1564,0,0,1769,1340,1769,1340,1,0,Female,1985
1565,1565,0,0,1769,1340,1769,1340,0,0,NA,1985
1566,1566,0,0,1769,1340,1769,1340,0,0,NA,1985
1567,1567,0,0,1769,1340,1769,1340,0,0,NA,1985
1568,1568,0,0,1711,1686,1711,1686,1,0,Male,1985
1569,1569,0,0,1711,1686,1711,1686,0,0,NA,1985
1570,1570,0,0,1711,1686,1711,1686,0,0,NA,1985
1571,1571,0,0,1765,1289,1765,1289,0,0,NA,1985
1572,1572,0,0,1765,1289,1765,1289,0,0,NA,1985
1573,1573,0,0,1765,1289,1765,1289,0,0,NA,1985
1574,1574,0,0,1734,1029,1734,1029,0,0,NA,1985
1575,1575,0,0,1734,1029,1734,1029,0,0,NA,1985
1576,1576,0,0,1734,1029,1734,1029,0,0,NA,1985
1577,1577,0,0,1266,1301,1266,1301,1,0.017578125,Female,1985
1578,1578,0,0,1266,1301,1266,1301,0,0.017578125,NA,1985
1579,1579,0,0,1764,1212,1764,1212,0,0,NA,1985
1580,1580,0,0,1764,1212,1764,1212,0,0,NA,1985
1581,1581,0,0,1046,1261,1046,1261,0,0,NA,1985
1582,1582,0,0,1046,1261,1046,1261,0,0,NA,1985
1583,1583,0,0,1124,1758,1124,1758,1,0,Male,1985
1584,1584,0,0,1124,1758,1124,1758,0,0,NA,1985
1585,1585,0,0,1039,1063,1039,1063,0,0.0625,NA,1985
1586,1586,0,0,1039,1063,1039,1063,0,0.0625,NA,1985
1587,1587,0,0,1039,1063,1039,1063,0,0.0625,NA,1985
1588,1588,0,0,1039,1063,1039,1063,0,0.0625,NA,1985
1589,1589,0,0,1072,1380,1072,1380,0,0,NA,1985
1590,1590,0,0,1072,1380,1072,1380,0,0,NA,1985
1591,1591,0,0,1072,1380,1072,1380,1,0,Female,1985
1592,1592,0,0,1428,1156,1428,1156,1,0.001953125,Female,1985
1593,1593,0,0,1387,1335,1387,1335,0,0,NA,1985
1594,1594,0,0,1333,1496,1333,1496,0,0.0625,NA,1985
1595,1595,0,0,1775,1424,1775,1424,0,0.125,NA,1985
1596,1596,0,0,1775,1424,1775,1424,0,0.125,NA,1985
1597,1597,0,0,1775,1424,1775,1424,0,0.125,NA,1985
1598,1598,0,0,1493,1194,1493,1194,0,0.0014648438,NA,1985
1599,1599,0,0,1493,1194,1493,1194,0,0.0014648438,NA,1985
1600,1600,0,0,1493,1194,1493,1194,0,0.0014648438,NA,1985
1601,1601,0,0,1493,1194,1493,1194,0,0.0014648438,NA,1985
1602,1602,0,0,1290,1122,1290,1122,1,0.01953125,Male,1985
1603,1603,0,0,1290,1122,1290,1122,1,0.01953125,Female,1985
1604,1604,0,0,1290,1122,1290,1122,0,0.01953125,NA,1985
1605,1605,0,0,1497,1352,1497,1352,0,0,NA,1985
1606,1606,0,0,1497,1352,1497,1352,0,0,NA,1985
1607,1607,0,0,1497,1352,1497,1352,0,0,NA,1985
1608,1608,0,0,1497,1352,1497,1352,1,0,Female,1985
1609,1609,0,0,1392,1782,1392,1782,0,0.25,NA,1985
1610,1610,0,0,1392,1782,1392,1782,0,0.25,NA,1985
1611,1611,0,0,1013,1075,1013,1075,0,0,NA,1985
1612,1612,0,0,1260,1384,1260,1384,1,0,Male,1985
1613,1613,0,0,1260,1384,1260,1384,0,0,NA,1985
1614,1614,0,0,1684,1724,1684,1724,0,0,NA,1985
1615,1615,0,0,1687,1750,1687,1750,0,0.25,NA,1985
1616,1616,0,0,1687,1750,1687,1750,1,0.25,Female,1985
1617,1617,0,0,1537,1086,1537,1086,0,0,NA,1985
1618,1618,0,0,1202,1467,1202,1467,0,0,NA,1985
1619,1619,0,0,1777,1503,1777,1503,0,0,NA,1985
1620,1620,0,0,1649,1253,1649,1253,1,0,Male,1985
1621,1621,0,0,1649,1253,1649,1253,0,0,NA,1985
1622,1622,0,0,1649,1253,1649,1253,0,0,NA,1985
1623,1623,0,0,1405,1415,1405,1415,0,0.001953125,NA,1985
1624,1624,0,0,1360,1131,1360,1131,0,0.265625,NA,1985
1625,1625,0,0,1360,1131,1360,1131,0,0.265625,NA,1985
1626,1626,0,0,1258,2223,1258,2223,0,0,NA,1985
1627,1627,0,0,1258,2223,1258,2223,0,0,NA,1985
1628,1628,0,0,1120,1536,1120,1536,1,0,Female,1985
1629,1629,0,0,0,0,0,0,1,0,Male,1980
1630,1630,0,0,0,0,0,0,1,0,Male,1980
1631,1631,0,0,0,0,0,0,1,0,Male,1980
1632,1632,0,0,0,0,0,0,1,0,Male,1980
1633,1633,0,0,0,0,0,0,1,0,Male,1980
1634,1634,0,0,0,0,0,0,1,0,Female,1980
1635,1635,0,0,0,0,0,0,1,0,Female,1980
1636,1636,0,0,0,0,0,0,1,0,Male,1980
1637,1637,0,0,0,0,0,0,1,0,Male,1980
1638,1638,0,0,0,0,0,0,1,0,Female,1980
1639,1639,0,0,0,0,0,0,1,0,Male,1980
1640,1640,0,0,0,0,0,0,1,0,Male,1980
1641,1641,0,0,0,0,0,0,1,0,Female,1980
1642,1642,0,0,0,0,0,0,1,0,Male,1980
1643,1643,0,0,0,0,0,0,1,0,Male,1980
1644,1644,0,0,0,0,0,0,1,0,Female,1980
1645,1645,0,0,0,0,0,0,1,0,Male,1980
1646,1646,0,0,0,0,0,0,1,0,Female,1980
1647,1647,0,0,0,0,0,0,1,0,Male,1980
1648,1648,0,0,0,0,0,0,1,0,Female,1980
1649,1649,0,0,0,0,0,0,1,0,Male,1980
1650,1650,0,0,0,0,0,0,1,0,Female,1980
1651,1651,0,0,0,0,0,0,1,0,Female,1980
1652,1652,0,0,0,0,0,0,1,0,Female,1980
1653,1653,0,0,0,0,0,0,1,0,Male,1980
1654,1654,0,0,0,0,0,0,1,0,Female,1980
1655,1655,0,0,114,790,114,790,0,0,NA,1981
1656,1656,0,0,572,776,572,776,0,0,NA,1981
1657,1657,0,0,572,776,572,776,0,0,NA,1981
1658,1658,0,0,339,362,339,362,0,0,NA,1981
1659,1659,0,0,813,1638,813,1638,0,0,NA,1981
1660,1660,0,0,813,1638,813,1638,0,0,NA,1981
1661,1661,0,0,813,1638,813,1638,0,0,NA,1981
1662,1662,0,0,813,1638,813,1638,1,0,Male,1981
1663,1663,0,0,775,1652,775,1652,0,0,NA,1981
1664,1664,0,0,775,1652,775,1652,0,0,NA,1981
1665,1665,0,0,775,1652,775,1652,0,0,NA,1981
1666,1666,0,0,775,1652,775,1652,0,0,NA,1981
1667,1667,0,0,781,1644,781,1644,0,0,NA,1981
1668,1668,0,0,781,1644,781,1644,0,0,NA,1981
1669,1669,0,0,781,1644,781,1644,0,0,NA,1981
1670,1670,0,0,781,1644,781,1644,1,0,Male,1981
1671,1671,0,0,911,1732,911,1732,1,0,Male,1981
1672,1672,0,0,911,1732,911,1732,0,0,NA,1981
1673,1673,0,0,911,1732,911,1732,0,0,NA,1981
1674,1674,0,0,1631,1641,1631,1641,0,0,NA,1981
1675,1675,0,0,1631,1641,1631,1641,1,0,Male,1981
1676,1676,0,0,1631,1641,1631,1641,0,0,NA,1981
1677,1677,0,0,1631,1641,1631,1641,0,0,NA,1981
1678,1678,0,0,1632,1635,1632,1635,0,0,NA,1981
1679,1679,0,0,1632,1635,1632,1635,0,0,NA,1981
1680,1680,0,0,1653,1650,1653,1650,0,0,NA,1981
1681,1681,0,0,1653,1650,1653,1650,1,0,Male,1981
1682,1682,0,0,1653,1650,1653,1650,1,0,Male,1981
1683,1683,0,0,809,972,809,972,0,0,NA,1981
1684,1684,0,0,809,972,809,972,1,0,Male,1981
1685,1685,0,0,809,972,809,972,1,0,Female,1981
1686,1686,0,0,833,1654,833,1654,1,0,Female,1981
1687,1687,0,0,833,1654,833,1654,1,0,Male,1981
1688,1688,0,0,1630,1646,1630,1646,1,0,Female,1981
1689,1689,0,0,1630,1646,1630,1646,0,0,NA,1981
1690,1690,0,0,1630,1646,1630,1646,0,0,NA,1981
1691,1691,0,0,696,437,696,437,1,0,Female,1981
1692,1692,0,0,696,437,696,437,1,0,Male,1981
1693,1693,0,0,696,437,696,437,1,0,Female,1981
1694,1694,0,0,696,437,696,437,0,0,NA,1981
1695,1695,0,0,114,790,114,790,0,0,NA,1981
1696,1696,0,0,1647,1705,1647,1705,0,0,NA,1981
1697,1697,0,0,1647,1705,1647,1705,1,0,Male,1981
1698,1698,0,0,311,1651,311,1651,0,0,NA,1981
1699,1699,0,0,311,1651,311,1651,0,0,NA,1981
1700,1700,0,0,311,1651,311,1651,0,0,NA,1981
1701,1701,0,0,572,776,572,776,0,0,NA,1981
1702,1702,0,0,572,776,572,776,1,0,Female,1981
1703,1703,0,0,572,776,572,776,1,0,Female,1981
1704,1704,0,0,572,776,572,776,1,0,Female,1981
1705,1705,0,0,0,0,0,0,NA,0,Female,NA
1706,1706,0,0,483,1648,483,1648,1,0,Female,1981
1707,1707,0,0,483,1648,483,1648,1,0,Female,1981
1708,1708,0,0,483,1648,483,1648,1,0,Male,1981
1709,1709,0,0,483,1648,483,1648,0,0,NA,1981
1710,1710,0,0,114,790,114,790,1,0,Male,1981
1711,1711,0,0,1642,1638,1642,1638,1,0,Male,1981
1712,1712,0,0,1642,1638,1642,1638,0,0,NA,1981
1713,1713,0,0,1642,1638,1642,1638,1,0,Female,1981
1714,1714,0,0,1631,1641,1631,1641,0,0,NA,1981
1715,1715,0,0,1630,1646,1630,1646,1,0,Female,1981
1716,1716,0,0,781,1644,781,1644,0,0,NA,1981
1717,1717,0,0,781,1644,781,1644,0,0,NA,1981
1718,1718,0,0,911,1732,911,1732,1,0,Female,1981
1719,1719,0,0,911,1732,911,1732,0,0,NA,1981
1720,1720,0,0,911,1732,911,1732,0,0,NA,1981
1721,1721,0,0,775,1652,775,1652,0,0,NA,1981
1722,1722,0,0,775,1652,775,1652,0,0,NA,1981
1723,1723,0,0,1647,1705,1647,1705,0,0,NA,1981
1724,1724,0,0,1647,1705,1647,1705,1,0,Female,1981
1725,1725,0,0,696,437,696,437,0,0,NA,1981
1726,1726,0,0,696,437,696,437,1,0,Male,1981
1727,1727,0,0,809,972,809,972,1,0,Male,1981
1728,1728,0,0,809,972,809,972,1,0,Male,1981
1729,1729,0,0,809,972,809,972,0,0,NA,1981
1730,1730,0,0,572,776,572,776,0,0,NA,1981
1731,1731,0,0,572,776,572,776,0,0,NA,1981
1732,1732,0,0,0,0,0,0,NA,0,Female,NA
1733,1733,0,0,483,1648,483,1648,1,0,Male,1981
1734,1734,0,0,483,1648,483,1648,1,0,Male,1981
1735,1735,0,0,775,1652,775,1652,1,0,Male,1981
1736,1736,0,0,339,362,339,362,0,0,NA,1981
1737,1737,0,0,339,362,339,362,1,0,Male,1981
1738,1738,0,0,339,362,339,362,1,0,Male,1981
1739,1739,0,0,339,362,339,362,1,0,Male,1981
1740,1740,0,0,114,790,114,790,0,0,NA,1981
1741,1741,0,0,114,790,114,790,0,0,NA,1981
1742,1742,0,0,1653,1650,1653,1650,1,0,Male,1981
1743,1743,0,0,1653,1650,1653,1650,1,0,Male,1981
1744,1744,0,0,1653,1650,1653,1650,0,0,NA,1981
1745,1745,0,0,1642,1638,1642,1638,0,0,NA,1981
1746,1746,0,0,911,1732,911,1732,0,0,NA,1981
1747,1747,0,0,911,1732,911,1732,0,0,NA,1981
1748,1748,0,0,833,1654,833,1654,0,0,NA,1981
1749,1749,0,0,833,1654,833,1654,0,0,NA,1981
1750,1750,0,0,833,1654,833,1654,1,0,Female,1981
1751,1751,0,0,1636,1635,1636,1635,0,0,NA,1981
1752,1752,0,0,1636,1635,1636,1635,0,0,NA,1981
1753,1753,0,0,1636,1635,1636,1635,1,0,Female,1981
1754,1754,0,0,1631,1641,1631,1641,1,0,Male,1981
1755,1755,0,0,1631,1641,1631,1641,0,0,NA,1981
1756,1756,0,0,1631,1641,1631,1641,0,0,NA,1981
1757,1757,0,0,1631,1641,1631,1641,0,0,NA,1981
1758,1758,0,0,0,0,0,0,NA,0,Female,NA
1759,1759,0,0,1633,1702,1633,1702,1,0,Female,1982
1760,1760,0,0,809,1703,809,1703,1,0,Male,1982
1761,1761,0,0,809,1703,809,1703,1,0,Male,1982
1762,1762,0,0,809,1703,809,1703,1,0,Male,1982
1763,1763,0,0,781,1644,781,1644,1,0,Male,1982
1764,1764,0,0,781,1644,781,1644,1,0,Male,1982
1765,1765,0,0,781,1644,781,1644,1,0,Male,1982
1766,1766,0,0,1743,1713,1743,1713,1,0,Female,1982
1767,1767,0,0,1743,1713,1743,1713,1,0,Male,1982
1768,1768,0,0,1743,1713,1743,1713,0,0,NA,1982
1769,1769,0,0,339,1635,339,1635,1,0,Male,1982
1770,1770,0,0,339,1635,339,1635,1,0,Female,1982
1771,1771,0,0,339,1635,339,1635,0,0,NA,1982
1772,1772,0,0,339,1635,339,1635,1,0,Female,1982
1773,1773,0,0,1697,1715,1697,1715,1,0,Female,1982
1774,1774,0,0,1697,1715,1697,1715,0,0,NA,1982
1775,1775,0,0,1697,1715,1697,1715,1,0,Male,1982
1776,1776,0,0,1708,1718,1708,1718,1,0,Male,1982
1777,1777,0,0,114,790,114,790,1,0,Male,1982
1778,1778,0,0,114,790,114,790,1,0,Male,1982
1779,1779,0,0,114,790,114,790,0,0,NA,1982
1780,1780,0,0,1630,1646,1630,1646,1,0,Male,1982
1781,1781,0,0,1630,1646,1630,1646,1,0,Female,1982
1782,1782,0,0,1630,1646,1630,1646,1,0,Female,1982
1783,1783,0,0,1630,1646,1630,1646,0,0,NA,1982
1784,1784,0,0,1642,1634,1642,1634,0,0,NA,1982
1785,1785,0,0,1645,1758,1645,1758,1,0,Male,1982
1786,1786,0,0,1645,1758,1645,1758,0,0,NA,1982
1787,1787,0,0,1645,1758,1645,1758,1,0,Male,1982
1788,1788,0,0,1711,1686,1711,1686,1,0,Female,1982
1789,1789,0,0,1711,1686,1711,1686,1,0,Female,1982
1790,1790,0,0,696,1688,696,1688,1,0,Male,1982
1791,1791,0,0,696,1688,696,1688,1,0,Female,1982
1792,1792,0,0,2254,1380,2254,1380,0,0.0361328125,NA,1988
1793,1793,0,0,2254,1380,2254,1380,0,0.0361328125,NA,1988
1794,1794,0,0,2238,2250,2238,2250,0,0,NA,1988
1795,1795,0,0,2238,2250,2238,2250,1,0,Male,1988
1796,1796,0,0,1405,1415,1405,1415,0,0.001953125,NA,1988
1797,1797,0,0,1405,1415,1405,1415,0,0.001953125,NA,1988
1798,1798,0,0,1124,1253,1124,1253,0,0,NA,1988
1799,1799,0,0,1124,1253,1124,1253,0,0,NA,1988
1800,1800,0,0,1124,1253,1124,1253,1,0,Female,1988
1801,1801,0,0,1124,1253,1124,1253,0,0,NA,1988
1802,1802,0,0,2050,1220,2050,1220,0,0.0512695313,NA,1988
1803,1803,0,0,2050,1220,2050,1220,0,0.0512695313,NA,1988
1804,1804,0,0,2050,1220,2050,1220,0,0.0512695313,NA,1988
1805,1805,0,0,2095,1937,2095,1937,0,0,NA,1988
1806,1806,0,0,2165,1608,2165,1608,0,0.0339355469,NA,1988
1807,1807,0,0,2165,1608,2165,1608,0,0.0339355469,NA,1988
1808,1808,0,0,1199,1308,1199,1308,0,0.0185546875,NA,1988
1809,1809,0,0,1199,1308,1199,1308,0,0.0185546875,NA,1988
1810,1810,0,0,1199,1308,1199,1308,0,0.0185546875,NA,1988
1811,1811,0,0,1199,1308,1199,1308,0,0.0185546875,NA,1988
1812,1812,0,0,1242,2046,1242,2046,0,0.0078125,NA,1988
1813,1813,0,0,2153,2263,2153,2263,0,0.0478515625,NA,1988
1814,1814,0,0,2153,2263,2153,2263,0,0.0478515625,NA,1988
1815,1815,0,0,2153,2263,2153,2263,0,0.0478515625,NA,1988
1816,1816,0,0,2094,2096,2094,2096,0,0.2531738281,NA,1988
1817,1817,0,0,1612,2241,1612,2241,0,0.0078125,NA,1988
1818,1818,0,0,1612,2241,1612,2241,0,0.0078125,NA,1988
1819,1819,0,0,1612,2241,1612,2241,0,0.0078125,NA,1988
1820,1820,0,0,2043,2083,2043,2083,0,0.0010375977,NA,1988
1821,1821,0,0,2043,2083,2043,2083,0,0.0010375977,NA,1988
1822,1822,0,0,2043,2083,2043,2083,0,0.0010375977,NA,1988
1823,1823,0,0,1013,1628,1013,1628,0,0.00390625,NA,1988
1824,1824,0,0,1013,1628,1013,1628,0,0.00390625,NA,1988
1825,1825,0,0,1260,1172,1260,1172,0,0,NA,1988
1826,1826,0,0,1404,1384,1404,1384,0,0,NA,1988
1827,1827,0,0,1763,1521,1763,1521,0,0,NA,1988
1828,1828,0,0,1186,2187,1186,2187,0,0,NA,1988
1829,1829,0,0,1022,1335,1022,1335,0,0,NA,1988
1830,1830,0,0,1022,1335,1022,1335,1,0,Male,1988
1831,1831,0,0,2014,1603,2014,1603,0,0,NA,1988
1832,1832,0,0,1965,1238,1965,1238,0,0.0341796875,NA,1988
1833,1833,0,0,2289,1591,2289,1591,0,0.0063476563,NA,1988
1834,1834,0,0,2289,1591,2289,1591,0,0.0063476563,NA,1988
1835,1835,0,0,2289,1591,2289,1591,0,0.0063476563,NA,1988
1836,1836,0,0,1240,1616,1240,1616,0,0,NA,1988
1837,1837,0,0,2256,2078,2256,2078,0,0.013671875,NA,1988
1838,1838,0,0,2256,2078,2256,2078,0,0.013671875,NA,1988
1839,1839,0,0,2256,2078,2256,2078,0,0.013671875,NA,1988
1840,1840,0,0,1583,2131,1583,2131,0,0.03125,NA,1988
1841,1841,0,0,1602,2192,1602,2192,0,0.0020751953,NA,1988
1842,1842,0,0,1602,2192,1602,2192,0,0.0020751953,NA,1988
1843,1843,0,0,1256,2074,1256,2074,0,0.0009765625,NA,1988
1844,1844,0,0,1256,2074,1256,2074,0,0.0009765625,NA,1988
1845,1845,0,0,2120,2091,2120,2091,0,0.0625,NA,1988
1846,1846,0,0,2120,2091,2120,2091,0,0.0625,NA,1988
1847,1847,0,0,1711,1496,1711,1496,0,0,NA,1988
1848,1848,0,0,1558,1339,1558,1339,0,0.01171875,NA,1988
1849,1849,0,0,1558,1339,1558,1339,0,0.01171875,NA,1988
1850,1850,0,0,2121,1203,2121,1203,0,0.0234375,NA,1988
1851,1851,0,0,2094,2096,2094,2096,0,0.2531738281,NA,1988
1852,1852,0,0,1256,2264,1256,2264,0,0.0288085938,NA,1988
1853,1853,0,0,2232,1503,2232,1503,0,0.0625,NA,1988
1854,1854,0,0,2232,1503,2232,1503,0,0.0625,NA,1988
1855,1855,0,0,1537,1326,1537,1326,0,0.0063476563,NA,1988
1856,1856,0,0,1537,1326,1537,1326,0,0.0063476563,NA,1988
1857,1857,0,0,1537,1326,1537,1326,0,0.0063476563,NA,1988
1858,1858,0,0,2238,2250,2238,2250,0,0,NA,1988
1859,1859,0,0,2238,2250,2238,2250,0,0,NA,1988
1860,1860,0,0,1620,1564,1620,1564,0,0.005859375,NA,1988
1861,1861,0,0,1620,1564,1620,1564,0,0.005859375,NA,1988
1862,1862,0,0,1620,1564,1620,1564,0,0.005859375,NA,1988
1863,1863,0,0,1620,1564,1620,1564,0,0.005859375,NA,1988
1864,1864,0,0,2153,2263,2153,2263,0,0.0478515625,NA,1988
1865,1865,0,0,2153,2263,2153,2263,1,0.0478515625,Male,1988
1866,1866,0,0,2153,2263,2153,2263,0,0.0478515625,NA,1988
1867,1867,0,0,2153,2263,2153,2263,0,0.0478515625,NA,1988
1868,1868,0,0,2165,1608,2165,1608,0,0.0339355469,NA,1988
1869,1869,0,0,1404,1384,1404,1384,0,0,NA,1988
1870,1870,0,0,1404,1384,1404,1384,0,0,NA,1988
1871,1871,0,0,2014,1352,2014,1352,0,0,NA,1988
1872,1872,0,0,2014,1352,2014,1352,0,0,NA,1988
1873,1873,0,0,1124,1253,1124,1253,0,0,NA,1988
1874,1874,0,0,1124,1253,1124,1253,0,0,NA,1988
1875,1875,0,0,1072,1382,1072,1382,0,0.12890625,NA,1988
1876,1876,0,0,1072,1382,1072,1382,0,0.12890625,NA,1988
1877,1877,0,0,1199,1308,1199,1308,0,0.0185546875,NA,1988
1878,1878,0,0,1199,1308,1199,1308,0,0.0185546875,NA,1988
1879,1879,0,0,2121,1724,2121,1724,0,0,NA,1988
1880,1880,0,0,2121,1724,2121,1724,0,0,NA,1988
1881,1881,0,0,2121,1724,2121,1724,0,0,NA,1988
1882,1882,0,0,1022,1335,1022,1335,0,0,NA,1988
1883,1883,0,0,1022,1335,1022,1335,0,0,NA,1988
1884,1884,0,0,1397,1283,1397,1283,0,0,NA,1988
1885,1885,0,0,1583,2187,1583,2187,0,0.0078125,NA,1988
1886,1886,0,0,1583,2187,1583,2187,0,0.0078125,NA,1988
1887,1887,0,0,2128,2186,2128,2186,0,0.03515625,NA,1988
1888,1888,0,0,2128,2186,2128,2186,0,0.03515625,NA,1988
1889,1889,0,0,2128,2186,2128,2186,0,0.03515625,NA,1988
1890,1890,0,0,1399,1592,1399,1592,0,0.0708007813,NA,1987
1891,1891,0,0,1620,1564,1620,1564,0,0.005859375,NA,1987
1892,1892,0,0,1620,1564,1620,1564,0,0.005859375,NA,1987
1893,1893,0,0,1242,1301,1242,1301,0,0,NA,1987
1894,1894,0,0,1242,1301,1242,1301,0,0,NA,1987
1895,1895,0,0,1242,1770,1242,1770,0,0,NA,1987
1896,1896,0,0,1242,1770,1242,1770,0,0,NA,1987
1897,1897,0,0,1242,1770,1242,1770,0,0,NA,1987
1898,1898,0,0,2165,1608,2165,1608,0,0.0339355469,NA,1987
1899,1899,0,0,1255,1548,1255,1548,0,0.0146484375,NA,1987
1900,1900,0,0,1255,1548,1255,1548,0,0.0146484375,NA,1987
1901,1901,0,0,1201,2191,1201,2191,0,0.0007324219,NA,1987
1902,1902,0,0,1739,2286,1739,2286,0,0.03515625,NA,1987
1903,1903,0,0,1739,2286,1739,2286,0,0.03515625,NA,1987
1904,1904,0,0,1405,1415,1405,1415,0,0.001953125,NA,1987
1905,1905,0,0,1405,1415,1405,1415,0,0.001953125,NA,1987
1906,1906,0,0,1711,1686,1711,1686,0,0,NA,1987
1907,1907,0,0,1558,1339,1558,1339,0,0.01171875,NA,1987
1908,1908,0,0,1558,1339,1558,1339,0,0.01171875,NA,1987
1909,1909,0,0,1558,1339,1558,1339,0,0.01171875,NA,1987
1910,1910,0,0,1558,1339,1558,1339,0,0.01171875,Female,1987
1911,1911,0,0,2014,1603,2014,1603,0,0,NA,1987
1912,1912,0,0,2014,1603,2014,1603,0,0,NA,1987
1913,1913,0,0,2232,1503,2232,1503,0,0.0625,NA,1987
1914,1914,0,0,2232,1503,2232,1503,0,0.0625,NA,1987
1915,1915,0,0,2232,1503,2232,1503,0,0.0625,NA,1987
1916,1916,0,0,2232,1503,2232,1503,0,0.0625,NA,1987
1917,1917,0,0,2173,1253,2173,1253,0,0.0078125,NA,1987
1918,1918,0,0,2173,1253,2173,1253,0,0.0078125,NA,1987
1919,1919,0,0,2173,1253,2173,1253,0,0.0078125,NA,1987
1920,1920,0,0,1602,2192,1602,2192,0,0.0020751953,NA,1987
1921,1921,0,0,1602,2192,1602,2192,0,0.0020751953,NA,1987
1922,1922,0,0,1602,2192,1602,2192,0,0.0020751953,NA,1987
1923,1923,0,0,1404,1384,1404,1384,0,0,NA,1987
1924,1924,0,0,1404,1384,1404,1384,0,0,NA,1987
1925,1925,0,0,1404,1384,1404,1384,0,0,NA,1987
1926,1926,0,0,1612,2241,1612,2241,0,0.0078125,NA,1987
1927,1927,0,0,1612,2241,1612,2241,0,0.0078125,NA,1987
1928,1928,0,0,1612,2241,1612,2241,0,0.0078125,NA,1987
1929,1929,0,0,1333,1496,1333,1496,0,0.0625,NA,1987
1930,1930,0,0,1333,1496,1333,1496,0,0.0625,NA,1987
1931,1931,0,0,1333,1496,1333,1496,0,0.0625,NA,1987
1932,1932,0,0,1387,1382,1387,1382,0,0.01171875,NA,1987
1933,1933,0,0,1387,1382,1387,1382,0,0.01171875,NA,1987
1934,1934,0,0,1681,1203,1681,1203,0,0.125,NA,1987
1935,1935,0,0,1681,1203,1681,1203,0,0.125,NA,1987
1936,1936,0,0,1681,1203,1681,1203,0,0.125,NA,1987
1937,1937,0,0,0,0,0,0,NA,0,Female,NA
1938,1938,0,0,1072,1335,1072,1335,0,0,NA,1987
1939,1939,0,0,0,0,0,0,NA,0,Female,NA
1940,1940,0,0,0,0,0,0,NA,0,Male,NA
1941,1941,0,0,2095,2009,2095,2009,0,0.07421875,NA,1988
1942,1942,0,0,2095,2009,2095,2009,0,0.07421875,NA,1988
1943,1943,0,0,2095,2009,2095,2009,0,0.07421875,NA,1988
1944,1944,0,0,2012,1299,2012,1299,0,0,NA,1988
1945,1945,0,0,2012,1299,2012,1299,0,0,NA,1988
1946,1946,0,0,1537,1326,1537,1326,0,0.0063476563,NA,1988
1947,1947,0,0,1537,1326,1537,1326,0,0.0063476563,NA,1988
1948,1948,0,0,1537,1326,1537,1326,0,0.0063476563,NA,1988
1949,1949,0,0,2128,2186,2128,2186,0,0.03515625,NA,1988
1950,1950,0,0,2128,2186,2128,2186,0,0.03515625,NA,1988
1951,1951,0,0,2128,2186,2128,2186,0,0.03515625,NA,1988
1952,1952,0,0,2254,1380,2254,1380,0,0.0361328125,NA,1988
1953,1953,0,0,2254,1380,2254,1380,0,0.0361328125,NA,1988
1954,1954,0,0,0,0,0,0,NA,0,Female,NA
1955,1955,0,0,1057,1791,1057,1791,0,0.0234375,NA,1985
1956,1956,0,0,1057,1791,1057,1791,0,0.0234375,NA,1985
1957,1957,0,0,1045,1772,1045,1772,0,0.015625,NA,1985
1958,1958,0,0,1681,1203,1681,1203,0,0.125,NA,1985
1959,1959,0,0,1528,1339,1528,1339,1,0.0234375,Female,1985
1960,1960,0,0,1528,1339,1528,1339,1,0.0234375,Male,1985
1961,1961,0,0,1528,1339,1528,1339,0,0.0234375,NA,1985
1962,1962,0,0,1466,1172,1466,1172,0,0,NA,1985
1963,1963,0,0,1466,1172,1466,1172,0,0,NA,1985
1964,1964,0,0,1389,1275,1389,1275,0,0.015625,NA,1985
1965,1965,0,0,1018,1375,1018,1375,1,0.0078125,Male,1985
1966,1966,0,0,1018,1375,1018,1375,0,0.0078125,NA,1985
1967,1967,0,0,1397,1283,1397,1283,0,0,NA,1985
1968,1968,0,0,1397,1283,1397,1283,0,0,NA,1985
1969,1969,0,0,1447,1254,1447,1254,1,0.009765625,Female,1985
1970,1970,0,0,1737,1128,1737,1128,0,0,NA,1985
1971,1971,0,0,1385,1344,1385,1344,0,0,NA,1985
1972,1972,0,0,1423,1238,1423,1238,0,0.0659179688,NA,1985
1973,1973,0,0,1399,1206,1399,1206,1,0.005859375,Female,1985
1974,1974,0,0,1787,1311,1787,1311,0,0,NA,1985
1975,1975,0,0,1787,1311,1787,1311,1,0,Male,1985
1976,1976,0,0,1201,1646,1201,1646,0,0,NA,1985
1977,1977,0,0,1517,1703,1517,1703,0,0,NA,1985
1978,1978,0,0,1769,1340,1769,1340,1,0,Female,1985
1979,1979,0,0,1769,1340,1769,1340,0,0,NA,1985
1980,1980,0,0,1769,1340,1769,1340,0,0,NA,1985
1981,1981,0,0,1763,1521,1763,1521,0,0,NA,1985
1982,1982,0,0,1763,1521,1763,1521,0,0,NA,1985
1983,1983,0,0,1763,1521,1763,1521,0,0,NA,1985
1984,1984,0,0,1764,1212,1764,1212,0,0,NA,1985
1985,1985,0,0,1734,1029,1734,1029,0,0,NA,1985
1986,1986,0,0,1535,1299,1535,1299,0,0,NA,1985
1987,1987,0,0,1535,1299,1535,1299,0,0,NA,1985
